1,16,13,3,84,8,EXECUTION,0.011619073486328124,0.010000000000000002
1,16,13,3,84,8,WAIT_SEND,0.021619073486328126,0.0
0,17,30,4,215,7,EXECUTION,0.011619073486328124,0.010000000000000002
0,17,30,4,215,7,WAIT_SEND,0.021619073486328126,0.0
2,19,15,6,102,7,EXECUTION,0.012757220458984374,0.009999999999999998
2,19,15,6,102,7,WAIT_SEND,0.022757220458984373,0.0
5,28,21,1,154,7,EXECUTION,0.016628610229492188,0.009999999999999998
5,28,21,1,154,7,WAIT_SEND,0.026628610229492186,0.0
4,29,29,5,208,8,EXECUTION,0.017747683715820313,0.010000000000000002
4,29,29,5,208,8,WAIT_SEND,0.027747683715820315,0.0
6,37,26,4,189,9,EXECUTION,0.020499999999999997,0.010000000000000002
6,37,26,4,189,9,WAIT_SEND,0.0305,0.0
6,38,26,5,190,10,EXECUTION,0.020499999999999997,0.010000000000000002
6,38,26,5,190,10,WAIT_SEND,0.0305,0.0
0,39,27,5,196,8,EXECUTION,0.02293814697265625,0.009999999999999998
0,39,27,5,196,8,WAIT_SEND,0.03293814697265625,0.0
9,48,28,3,202,9,EXECUTION,0.026619073486328124,0.010000000000000002
9,48,28,3,202,9,WAIT_SEND,0.036619073486328126,0.0
9,49,29,7,210,10,EXECUTION,0.02773814697265625,0.009999999999999998
9,49,29,7,210,10,WAIT_SEND,0.03773814697265625,0.0
5,50,20,7,141,8,EXECUTION,0.02794768371582031,0.009999999999999998
5,50,20,7,141,8,WAIT_SEND,0.03794768371582031,0.0
4,10,26,1,186,5,EXECUTION,0.006428610229492188,0.010000000000000002
4,10,26,1,186,5,WAIT_SEND,0.01642861022949219,0.0
4,10,26,1,186,5,WAIT_RECV,0.02906675720214844,0.001319073486328124
4,10,26,1,186,5,EXECUTION,0.02906675720214844,0.009999999999999998
4,10,26,1,186,5,WAIT_SEND,0.03906675720214844,0.0
4,8,31,0,219,0,WAIT_SEND,0.0051,0.0
4,8,31,0,219,0,WAIT_RECV,0.04038583068847657,0.0013190734863281345
13,55,21,3,156,8,EXECUTION,0.0305,0.010000000000000002
13,55,21,3,156,8,WAIT_SEND,0.0405,0.0
12,59,33,3,231,7,EXECUTION,0.03162861022949219,0.010000000000000002
12,59,33,3,231,7,WAIT_SEND,0.04162861022949219,0.0
2,61,11,4,69,8,EXECUTION,0.03407629394531251,0.010000000000000002
2,61,11,4,69,8,WAIT_SEND,0.04407629394531251,0.0
17,68,9,1,58,10,EXECUTION,0.03661907348632813,0.010000000000000002
17,68,9,1,58,10,WAIT_SEND,0.046619073486328134,0.0
1,3,15,5,101,5,EXECUTION,3.0000000000000003E-4,0.01
1,3,15,5,101,5,WAIT_SEND,0.0103,0.0
1,3,15,5,101,5,WAIT_RECV,0.02293814697265625,0.001319073486328124
1,3,15,5,101,5,EXECUTION,0.02293814697265625,0.023931789143880198
1,3,15,5,101,5,WAIT_SEND,0.04686993611653645,0.0
1,0,15,0,96,0,WAIT_SEND,1.0E-4,0.0
1,0,15,0,96,0,WAIT_RECV,0.047069936116536454,2.0000000000000573E-4
17,69,3,3,12,9,EXECUTION,0.03773814697265626,0.010000000000000002
17,69,3,3,12,9,WAIT_SEND,0.04773814697265626,0.0
10,70,4,4,18,8,EXECUTION,0.03793814697265625,0.010000000000000002
10,70,4,4,18,8,WAIT_SEND,0.047938146972656255,0.0
11,71,25,4,180,8,EXECUTION,0.03793814697265626,0.010000000000000002
11,71,25,4,180,8,WAIT_SEND,0.04793814697265626,0.0
9,26,28,2,201,6,EXECUTION,0.016419073486328123,0.010000000000000002
9,26,28,2,201,6,WAIT_SEND,0.026419073486328125,0.0
9,26,28,2,201,6,WAIT_SEND,0.026419073486328125,0.0
9,26,28,2,201,6,WAIT_RECV,0.03681907348632813,2.0000000000000573E-4
9,26,28,2,201,6,WAIT_RECV,0.03905722045898438,0.0013190734863281345
9,26,28,2,201,6,EXECUTION,0.03905722045898438,0.010000000000000002
9,26,28,2,201,6,WAIT_SEND,0.049057220458984384,0.0
5,27,18,3,123,5,EXECUTION,0.016628610229492188,0.009999999999999998
5,27,18,3,123,5,WAIT_SEND,0.026628610229492186,0.0
5,27,18,3,123,5,WAIT_RECV,0.03926675720214844,0.0013190734863281345
5,27,18,3,123,5,EXECUTION,0.03926675720214844,0.010000000000000002
5,27,18,3,123,5,WAIT_SEND,0.049266757202148445,0.0
9,23,31,0,219,0,WAIT_SEND,0.015099999999999999,0.0
9,23,31,0,219,0,WAIT_RECV,0.05037629394531252,0.0013190734863281345
6,15,26,3,188,6,EXECUTION,0.010299999999999998,0.01
6,15,26,3,188,6,WAIT_SEND,0.0203,0.0
6,15,26,3,188,6,WAIT_SEND,0.0203,0.0
6,15,26,3,188,6,WAIT_RECV,0.030699999999999998,1.999999999999988E-4
6,15,26,3,188,6,WAIT_RECV,0.030699999999999998,1.999999999999988E-4
6,15,26,3,188,6,EXECUTION,0.030699999999999998,0.020000000000000004
6,15,26,3,188,6,WAIT_SEND,0.0507,0.0
13,34,21,3,148,5,EXECUTION,0.0203,0.010000000000000002
13,34,21,3,148,5,WAIT_SEND,0.0303,0.0
13,34,21,3,148,5,WAIT_RECV,0.04070000000000001,2.0000000000000573E-4
13,34,21,3,148,5,EXECUTION,0.04070000000000001,0.010000000000000002
13,34,21,3,148,5,WAIT_SEND,0.05070000000000001,0.0
6,13,26,0,185,0,WAIT_SEND,0.0101,0.0
6,13,26,0,185,0,WAIT_RECV,0.05090000000000001,2.0000000000000573E-4
13,31,21,0,145,0,WAIT_SEND,0.0201,0.0
13,31,21,0,145,0,WAIT_RECV,0.050900000000000015,2.0000000000000573E-4
8,80,17,1,118,9,EXECUTION,0.042019073486328135,0.010000000000000002
8,80,17,1,118,9,WAIT_SEND,0.052019073486328136,0.0
16,84,30,4,215,7,EXECUTION,0.045500000000000006,0.010000000000000002
16,84,30,4,215,7,WAIT_SEND,0.05550000000000001,0.0
15,88,26,4,189,9,EXECUTION,0.04661907348632813,0.010000000000000002
15,88,26,4,189,9,WAIT_SEND,0.05661907348632813,0.0
15,89,26,5,190,10,EXECUTION,0.04661907348632813,0.010000000000000002
15,89,26,5,190,10,WAIT_SEND,0.05661907348632813,0.0
22,90,2,4,4,8,EXECUTION,0.04661907348632815,0.010000000000000002
22,90,2,4,4,8,WAIT_SEND,0.05661907348632815,0.0
0,18,30,2,213,5,EXECUTION,0.011619073486328124,0.010000000000000002
0,18,30,2,213,5,WAIT_SEND,0.021619073486328126,0.0
0,18,30,2,213,5,WAIT_RECV,0.03425722045898438,0.0013190734863281345
0,18,30,2,213,5,EXECUTION,0.03425722045898438,0.02437861022949219
0,18,30,2,213,5,WAIT_SEND,0.058635830688476574,0.0
17,44,9,4,53,6,EXECUTION,0.026419073486328125,0.010000000000000002
17,44,9,4,53,6,WAIT_SEND,0.03641907348632813,0.0
17,44,9,4,53,6,WAIT_SEND,0.03641907348632813,0.0
17,44,9,4,53,6,WAIT_RECV,0.04681907348632814,2.0000000000000573E-4
17,44,9,4,53,6,WAIT_RECV,0.0490572204589844,0.0013190734863281345
17,44,9,4,53,6,EXECUTION,0.0490572204589844,0.010000000000000002
17,44,9,4,53,6,WAIT_SEND,0.0590572204589844,0.0
10,46,7,2,34,5,EXECUTION,0.02661907348632812,0.009999999999999998
10,46,7,2,34,5,WAIT_SEND,0.03661907348632812,0.0
10,46,7,2,34,5,WAIT_RECV,0.04925722045898439,0.0013190734863281345
10,46,7,2,34,5,EXECUTION,0.04925722045898439,0.010000000000000002
10,46,7,2,34,5,WAIT_SEND,0.05925722045898439,0.0
17,40,5,0,20,0,WAIT_SEND,0.0251,0.0
17,40,5,0,20,0,WAIT_RECV,0.060376293945312534,0.0013190734863281345
24,100,20,6,140,7,EXECUTION,0.05162861022949221,0.010000000000000002
24,100,20,6,140,7,WAIT_SEND,0.06162861022949221,0.0
26,102,20,0,142,8,EXECUTION,0.05162861022949221,0.010000000000000002
26,102,20,0,142,8,WAIT_SEND,0.06162861022949221,0.0
8,60,17,2,111,6,EXECUTION,0.03181907348632813,0.010000000000000002
8,60,17,2,111,6,WAIT_SEND,0.04181907348632813,0.0
8,60,17,2,111,6,WAIT_RECV,0.05221907348632814,2.0000000000000573E-4
8,60,17,2,111,6,EXECUTION,0.05221907348632814,0.010000000000000002
8,60,17,2,111,6,WAIT_SEND,0.062219073486328144,0.0
14,104,7,5,37,9,EXECUTION,0.054297683715820326,0.010000000000000002
14,104,7,5,37,9,WAIT_SEND,0.06429768371582033,0.0
12,110,29,6,209,8,EXECUTION,0.05601198883056642,0.009999999999999995
12,110,29,6,209,8,WAIT_SEND,0.06601198883056641,0.0
15,45,26,3,188,6,EXECUTION,0.026419073486328125,0.019999999999999997
15,45,26,3,188,6,WAIT_SEND,0.04641907348632812,0.0
15,45,26,3,188,6,WAIT_SEND,0.04641907348632812,0.0
15,45,26,3,188,6,WAIT_RECV,0.056819073486328135,2.0000000000000573E-4
15,45,26,3,188,6,WAIT_RECV,0.056819073486328135,2.0000000000000573E-4
15,45,26,3,188,6,EXECUTION,0.056819073486328135,0.010000000000000002
15,45,26,3,188,6,WAIT_SEND,0.06681907348632814,0.0
11,47,19,2,129,5,EXECUTION,0.026619073486328124,0.010000000000000002
11,47,19,2,129,5,WAIT_SEND,0.036619073486328126,0.0
11,47,19,2,129,5,WAIT_RECV,0.049257220458984396,0.0013190734863281345
11,47,19,2,129,5,EXECUTION,0.049257220458984396,0.01763814697265627
11,47,19,2,129,5,WAIT_SEND,0.06689536743164066,0.0
22,65,6,1,27,5,EXECUTION,0.03530000000000001,0.010000000000000002
22,65,6,1,27,5,WAIT_SEND,0.045300000000000014,0.0
22,65,6,1,27,5,WAIT_RECV,0.057938146972656285,0.0013190734863281345
22,65,6,1,27,5,EXECUTION,0.057938146972656285,0.009999999999999995
22,65,6,1,27,5,WAIT_SEND,0.06793814697265628,0.0
15,41,29,0,203,0,WAIT_SEND,0.0251,0.0
15,41,29,0,203,0,WAIT_RECV,0.06813814697265627,0.0013190734863281345
22,62,6,0,26,0,WAIT_SEND,0.035100000000000006,0.0
22,62,6,0,26,0,WAIT_RECV,0.06813814697265629,2.0000000000000573E-4
5,9,24,1,172,2,EXECUTION,0.005300000000000001,0.01
5,9,24,1,172,2,WAIT_SEND,0.015300000000000001,0.0
5,9,24,1,172,2,WAIT_SEND,0.015300000000000001,0.0
5,9,24,1,172,2,WAIT_RECV,0.02794768371582031,0.001319073486328124
5,9,24,1,172,2,WAIT_RECV,0.05058583068847658,0.0013190734863281345
5,9,24,1,172,2,EXECUTION,0.05058583068847658,0.019166757202148443
5,9,24,1,172,2,WAIT_SEND,0.06975258789062502,0.0
5,6,24,0,171,0,WAIT_SEND,0.0051,0.0
5,6,24,0,171,0,WAIT_RECV,0.06995258789062503,2.0000000000000573E-4
10,24,4,2,16,3,EXECUTION,0.015299999999999998,0.009999999999999998
10,24,4,2,16,3,WAIT_SEND,0.025299999999999996,0.0
10,24,4,2,16,3,WAIT_RECV,0.060576293945312526,0.0013190734863281345
10,24,4,2,16,3,EXECUTION,0.060576293945312526,0.009999999999999995
10,24,4,2,16,3,WAIT_SEND,0.07057629394531252,0.0
10,21,4,0,14,0,WAIT_SEND,0.015099999999999999,0.0
10,21,4,0,14,0,WAIT_RECV,0.07077629394531253,2.0000000000000573E-4
25,119,19,5,132,9,EXECUTION,0.06294768371582034,0.009999999999999995
25,119,19,5,132,9,WAIT_SEND,0.07294768371582033,0.0
25,120,23,5,169,10,EXECUTION,0.06294768371582034,0.009999999999999995
25,120,23,5,169,10,WAIT_SEND,0.07294768371582033,0.0
8,36,15,7,103,7,EXECUTION,0.020499999999999997,0.010000000000000002
8,36,15,7,103,7,WAIT_SEND,0.0305,0.0
8,36,15,7,103,7,WAIT_RECV,0.06353814697265628,0.0013190734863281345
8,36,15,7,103,7,EXECUTION,0.06353814697265628,0.009999999999999995
8,36,15,7,103,7,WAIT_SEND,0.07353814697265627,0.0
33,124,17,1,118,9,EXECUTION,0.06550000000000002,0.009999999999999995
33,124,17,1,118,9,WAIT_SEND,0.07550000000000001,0.0
33,125,17,2,119,10,EXECUTION,0.06550000000000002,0.009999999999999995
33,125,17,2,119,10,WAIT_SEND,0.07550000000000001,0.0
2,20,15,5,101,5,EXECUTION,0.012757220458984374,0.02
2,20,15,5,101,5,WAIT_SEND,0.032757220458984375,0.0
2,20,15,5,101,5,WAIT_RECV,0.045395367431640646,0.0013190734863281345
2,20,15,5,101,5,EXECUTION,0.045395367431640646,0.03011271565755208
2,20,15,5,101,5,WAIT_SEND,0.07550808308919273,0.0
21,129,10,5,64,8,EXECUTION,0.06673178914388023,0.009999999999999995
21,129,10,5,64,8,WAIT_SEND,0.07673178914388022,0.0
29,130,28,3,202,9,EXECUTION,0.06682861022949221,0.009999999999999995
29,130,28,3,202,9,WAIT_SEND,0.07682861022949221,0.0
29,131,31,1,220,10,EXECUTION,0.06794768371582034,0.009999999999999995
29,131,31,1,220,10,WAIT_SEND,0.07794768371582034,0.0
0,5,30,1,212,2,EXECUTION,0.001419073486328125,0.01
0,5,30,1,212,2,WAIT_SEND,0.011419073486328125,0.0
0,5,30,1,212,2,WAIT_SEND,0.011419073486328125,0.0
0,5,30,1,212,2,WAIT_RECV,0.021819073486328125,1.999999999999988E-4
0,5,30,1,212,2,WAIT_RECV,0.05883583068847658,2.0000000000000573E-4
0,5,30,1,212,2,EXECUTION,0.05883583068847658,0.019999999999999997
0,5,30,1,212,2,WAIT_SEND,0.07883583068847658,0.0
23,133,12,6,78,9,EXECUTION,0.06925722045898441,0.009999999999999995
23,133,12,6,78,9,WAIT_SEND,0.07925722045898441,0.0
0,2,33,0,228,0,WAIT_SEND,1.0E-4,0.0
0,2,33,0,228,0,WAIT_RECV,0.08015490417480471,0.0013190734863281345
37,140,21,4,157,8,EXECUTION,0.07050000000000001,0.009999999999999995
37,140,21,4,157,8,WAIT_SEND,0.0805,0.0
20,141,25,5,181,8,EXECUTION,0.07057629394531253,0.009999999999999995
20,141,25,5,181,8,WAIT_SEND,0.08057629394531253,0.0
16,142,29,5,208,8,EXECUTION,0.07119768371582033,0.009999999999999995
16,142,29,5,208,8,WAIT_SEND,0.08119768371582033,0.0
24,144,20,1,143,8,EXECUTION,0.07191444091796878,0.009999999999999995
24,144,20,1,143,8,WAIT_SEND,0.08191444091796878,0.0
30,146,25,3,179,7,EXECUTION,0.07191444091796878,0.009999999999999995
30,146,25,3,179,7,WAIT_SEND,0.08191444091796878,0.0
3,164,39,5,253,8,EXECUTION,0.07843814697265628,0.0050000000000000044
3,164,39,5,253,8,WAIT_SEND,0.08343814697265628,0.0
8,14,15,1,97,1,EXECUTION,0.010299999999999998,0.01
